#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD5905
#Date Time: 2022-07-04 14:12:23.700
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: 3.0.csv
#Frequency: 250 Hz
#Period: 4 ms
#Amplitude: 2 V
#Offset: 0 V
#Phase: 0 бу

Time (s),Channel 1 (V),Channel 2 (V)
-0.004430208621370753,0.002115625778392551,0.003535788587935046
-0.004429578621370753,0.001778541521449402,0.003869409016704842
-0.004428948621370753,0.002115625778392244,0.004203029445474942
-0.004428318621370752,0.002115625778392244,0.004203029445475246
-0.004427688621370753,0.002115625778392397,0.004536649874245193
-0.004427058621370753,0.002452710035335393,0.005537511160554126
-0.004426428621370753,0.002115625778392398,0.006204752018093414
-0.004425798621370753,0.002115625778392244,0.006204752018093718
-0.004425168621370753,0.002115625778392244,0.005537511160554126
-0.004424538621370753,0.001778541521449249,0.002868547730396972
-0.004423908621370752,0.001441457264505946,0.001867686444086066
-0.004423278621370753,0.001441457264505946,0.001534066015317029
-0.004422648621370753,0.001441457264505946,0.002534927301625962
-0.004422018621370753,0.001441457264505946,0.004203029445474184
-0.004421388621370753,0.001441457264505946,0.004870270303014382
-0.004420758621370753,0.001441457264505946,0.004536649874244738
-0.004420128621370752,0.001778541521449096,0.004203029445475246
-0.004419498621370753,0.001778541521449096,0.004536649874244738
-0.004418868621370753,0.001778541521449096,0.004536649874244738
-0.004418238621370753,0.002115625778392091,0.003869409016705449
-0.004417608621370753,0.002452710035335087,0.004203029445474639
-0.004416978621370753,0.002452710035335393,0.004870270303014534
-0.004416348621370752,0.002115625778392244,0.005537511160554126
-0.004415718621370752,0.002115625778392244,0.005537511160553974
-0.004415088621370753,0.002115625778392244,0.005203890731784329
-0.004414458621370753,0.002115625778392244,0.005871131589323618
-0.004413828621370753,0.002452710035335087,0.005537511160554429
-0.004413198621370753,0.002115625778392091,0.005203890731784329
-0.004412568621370753,0.001778541521449096,0.005203890731784329
-0.004411938621370752,0.002115625778392244,0.005537511160553822
-0.004411308621370753,0.002115625778392091,0.005203890731784481
-0.004410678621370753,0.001778541521449096,0.005537511160554126
-0.004410048621370753,0.002115625778392091,0.005203890731784481
-0.004409418621370753,0.002115625778392244,0.005203890731784329
-0.004408788621370753,0.001778541521449096,0.005203890731784329
-0.004408158621370752,0.002115625778391938,0.00487027030301423
-0.004407528621370753,0.001778541521449096,0.004536649874245041
-0.004406898621370753,0.001778541521449096,0.005203890731784329
-0.004406268621370753,0.002115625778392091,0.004536649874245041
-0.004405638621370753,0.002115625778392244,0.004536649874244738
-0.004405008621370753,0.002115625778392244,0.004536649874244738
-0.004404378621370753,0.001778541521449249,0.004870270303014382
-0.004403748621370752,0.00245271003533524,0.004870270303014534
-0.004403118621370753,0.002115625778392244,0.004870270303014534
-0.004402488621370753,0.002115625778392244,0.005871131589323922
-0.004401858621370753,0.00245271003533524,0.006204752018093566
-0.004401228621370753,0.002452710035335393,0.006204752018093566
-0.004400598621370753,0.002452710035335393,0.005871131589323922
-0.004399968621370752,0.001778541521448789,0.003535788587934136
-0.004399338621370753,0.0014414572645061,0.002201306872856318
-0.004398708621370753,0.001778541521449096,0.002534927301625962
-0.004398078621370753,0.001778541521449096,0.00320216815916525
-0.004397448621370753,0.002115625778391938,0.003869409016704539
-0.004396818621370753,0.001778541521449096,0.004870270303014534
-0.004396188621370752,0.002115625778391631,0.004536649874244738
-0.004395558621370753,0.001441457264505946,0.004536649874244738
-0.004394928621370753,0.001441457264505946,0.004536649874244738
-0.004394298621370753,0.001441457264505946,0.003535788587935805
-0.004393668621370753,0.001778541521448789,0.003869409016704842
-0.004393038621370753,0.001778541521449096,0.004536649874244738
-0.004392408621370753,0.0014414572645061,0.004870270303014382
-0.004391778621370752,0.002115625778392244,0.005203890731783722
-0.004391148621370753,0.002115625778392244,0.004536649874244586
-0.004390518621370753,0.002115625778392244,0.004203029445474942
-0.004389888621370753,0.001778541521449249,0.004203029445474942
-0.004389258621370754,0.001778541521449096,0.003869409016705449
-0.004388628621370753,0.002115625778392244,0.003535788587935349
-0.004387998621370752,0.002452710035335393,0.004203029445474942
-0.004387368621370753,0.002452710035335393,0.004203029445475094
-0.004386738621370753,0.002452710035335393,0.004536649874244738
-0.004386108621370753,0.002452710035335393,0.004203029445475094
-0.004385478621370753,0.002115625778392551,0.004203029445474942
-0.004384848621370753,0.002115625778392244,0.003202168159165554
-0.004384218621370752,0.001778541521449096,0.003869409016704842
-0.004383588621370752,0.001778541521448942,0.003535788587935349
-0.004382958621370753,0.001441457264505946,0.003535788587935349
-0.004382328621370753,0.001778541521448942,0.004203029445474639
-0.004381698621370753,0.001778541521449096,0.004203029445474942
-0.004381068621370753,0.001778541521449555,0.003535788587935349
-0.004380438621370753,0.002789794292278542,0.003535788587935349
-0.004379808621370752,0.002789794292277623,0.00353578858793626
-0.004379178621370753,0.001778541521449249,0.004536649874244738
-0.004378548621370753,0.002115625778392244,0.004536649874244738
-0.004377918621370753,0.002115625778392244,0.005203890731784026
-0.004377288621370753,0.002452710035335087,0.005871131589323315
-0.004376658621370753,0.002789794292278542,0.005871131589323922
-0.004376028621370752,0.00245271003533478,0.005203890731782509
