#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD5905
#Date Time: 2022-07-04 14:13:25.240
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: 3.0.csv
#Frequency: 250 Hz
#Period: 4 ms
#Amplitude: 2 V
#Offset: 0 V
#Phase: 0 бу

Time (s),Channel 1 (V),Channel 2 (V)
-0.004429906705986138,0.02941945059078793,0.02321939388535392
-0.004429276705986138,0.02874528207690163,0.02255215302781433
-0.004428646705986137,0.02503735525052638,0.01854870788257617
-0.004428016705986138,0.01998109139638144,0.01454526273734044
-0.004427386705986138,0.01526191179917935,0.009874576734565722
-0.004426756705986137,0.01290232200057301,0.006871992875633309
-0.004426126705986137,0.01155398497280103,0.004870270303015444
-0.004425496705986138,0.01155398497280042,0.005537511160553519
-0.004424866705986137,0.01290232200057301,0.007539233733172902
-0.004424236705986137,0.01458774328528799,0.009207335877021123
-0.004423606705986138,0.01661024882694581,0.01087543802086934
-0.004422976705986137,0.01863275436860685,0.01254354016472045
-0.004422346705986137,0.01930692288249284,0.01387802187979903
-0.004421716705986138,0.01998109139637884,0.01454526273733831
-0.004421086705986137,0.02031817565332245,0.01487888316610841
-0.004420456705986137,0.02065525991026544,0.01487888316610841
-0.004419826705986138,0.01964400713943645,0.01387802187979948
-0.004419196705986138,0.01896983862555031,0.01254354016472106
-0.004418566705986137,0.01863275436860655,0.01254354016471984
-0.004417936705986138,0.01728441734083457,0.01187629930718055
-0.004417306705986138,0.01627316457000542,0.01120905844964126
-0.004416676705986137,0.0169473330838908,0.01120905844964066
-0.004416046705986137,0.0172844173408338,0.01120905844964066
-0.004415416705986138,0.01728441734083395,0.01187629930717964
-0.004414786705986137,0.01795858585472025,0.01187629930718025
-0.004414156705986137,0.01863275436860624,0.01254354016471954
-0.004413526705986138,0.01896983862554939,0.01321078102225883
-0.004412896705986137,0.01930692288249223,0.01287716059348888
-0.004412266705986137,0.01795858585472025,0.01120905844964066
-0.004411636705986138,0.01795858585472025,0.0115426788784103
-0.004411006705986137,0.01930692288249269,0.01287716059348964
-0.004410376705986137,0.01896983862554969,0.01287716059348964
-0.004409746705986138,0.01762150159777771,0.0118762993071807
