#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD5905
#Date Time: 2022-07-04 14:10:24.777
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: 3.0.csv
#Frequency: 250 Hz
#Period: 4 ms
#Amplitude: 2 V
#Offset: 0 V
#Phase: 0 бу

Time (s),Channel 1 (V),Channel 2 (V)
-0.004680414612839901,0.002115625778392244,0.0001995843002373897
-0.004679784612839901,0.002115625778392244,0.0008668251577766782
-0.004679154612839902,0.002115625778392244,0.0005332047290073374
-0.004678524612839901,0.002452710035335393,0.001200445586546474
-0.004677894612839901,0.002452710035335393,0.0005332047290071857
-0.004677264612839901,0.00245271003533478,0.0001995843002370863
-0.004676634612839901,0.001778541521449096,-0.0001340361285321029
-0.004676004612839901,0.001778541521449096,0.0005332047290071857
-0.004675374612839902,0.002115625778392091,0.001534066015316119
-0.004674744612839902,0.002452710035335087,0.001867686444086066
-0.004674114612839901,0.002452710035335393,0.0008668251577769817
-0.004673484612839901,0.002115625778392244,0.0005332047290068822
-0.004672854612839901,0.002115625778392091,0.000199584300237238
-0.004672224612839901,0.001778541521449096,-0.0001340361285324063
-0.004671594612839901,0.002452710035335087,-0.0001340361285324063
-0.004670964612839902,0.002452710035335393,0.0001995843002370863
-0.004670334612839901,0.002115625778392244,-0.0004676565573022023
-0.004669704612839901,0.002115625778392244,-0.0001340361285325581
-0.004669074612839901,0.002115625778392091,0.000533204729007034
-0.004668444612839901,0.001778541521449249,0.0001995843002370863
-0.004667814612839901,0.002115625778392244,-0.0004676565573022023
-0.004667184612839902,0.001441457264506253,0.0001995843002370862
-0.004666554612839901,0.001104373007563257,-0.0001340361285322546
-0.004665924612839901,0.002115625778392244,0.0001995843002373897
-0.004665294612839901,0.002115625778392244,0.0001995843002367828
-0.004664664612839901,0.002115625778392244,-0.0004676565573022023
-0.004664034612839901,0.002115625778392244,-0.0004676565573022023
-0.004663404612839902,0.002115625778392244,0.0005332047290067306
-0.004662774612839902,0.002115625778392244,0.0005332047290071857
-0.004662144612839901,0.002115625778392244,0.0001995843002373897
-0.004661514612839901,0.001778541521449709,0.0001995843002383
-0.004660884612839901,0.002452710035335087,0.001200445586547081
-0.004660254612839901,0.001778541521449096,0.00186768644408637
-0.004659624612839901,0.002115625778392091,0.002201306872856014
-0.004658994612839902,0.001778541521449402,0.0008668251577781953
-0.004658364612839901,0.001104373007562797,-0.001802138272381387
-0.004657734612839901,0.001441457264505946,-0.002469379129920978
-0.004657104612839901,0.001441457264505946,-0.001802138272380173
-0.004656474612839901,0.001441457264505946,-0.0004676565573015955
-0.004655844612839901,0.001441457264505946,0.0008668251577769817
-0.004655214612839902,0.001104373007562951,0.0005332047290073374
-0.004654584612839902,0.00144145726450564,0.0008668251577766783
-0.004653954612839901,0.001778541521449096,0.0008668251577769817
-0.004653324612839901,0.001778541521449096,0.0008668251577769817
-0.004652694612839901,0.001778541521449249,0.0008668251577769817
-0.004652064612839901,0.002115625778392244,0.0008668251577769817
-0.004651434612839902,0.002115625778392244,0.0008668251577769817
-0.004650804612839902,0.002115625778392244,0.001534066015315967
-0.004650174612839901,0.002115625778392244,0.00186768644408637
-0.004649544612839901,0.00245271003533524,0.00186768644408637
-0.004648914612839901,0.002115625778392397,0.00153406601531627
-0.004648284612839901,0.002452710035335393,0.0008668251577769817
-0.004647654612839901,0.002115625778392398,0.0005332047290073374
-0.004647024612839902,0.001778541521449249,0.001200445586546474
-0.004646394612839901,0.0014414572645061,0.001200445586546474
-0.004645764612839901,0.001778541521449096,0.0005332047290071857
-0.004645134612839901,0.001778541521449402,0.0005332047290071857
-0.004644504612839901,0.002115625778392091,0.0005332047290071857
-0.004643874612839901,0.001778541521449096,0.0005332047290071857
-0.004643244612839902,0.001778541521449096,0.0008668251577768299
-0.004642614612839902,0.002115625778391938,0.0008668251577769817
-0.004641984612839901,0.002452710035335393,0.0008668251577769817
-0.004641354612839901,0.002452710035335087,0.000866825157777892
-0.004640724612839901,0.002115625778392244,0.001867686444086218
-0.004640094612839901,0.002115625778392244,0.001534066015316574
-0.004639464612839901,0.001778541521449249,0.00120044558654693
-0.004638834612839902,0.002115625778391938,0.000866825157777285
-0.004638204612839901,0.002452710035335393,0.001534066015316574
-0.004637574612839901,0.002115625778392398,0.00120044558654693
-0.004636944612839901,0.002115625778392244,0.0008668251577766782
-0.004636314612839901,0.002115625778392244,0.0005332047290074892
-0.004635684612839901,0.002115625778392244,0.001200445586546778
-0.004635054612839902,0.002115625778392244,0.001534066015316422
-0.004634424612839901,0.002452710035335393,0.002201306872856469
-0.004633794612839901,0.002452710035335393,0.002868547730395758
-0.004633164612839901,0.002789794292277929,0.002201306872855256
-0.004632534612839901,0.002115625778392091,0.001200445586545564
-0.004631904612839901,0.001778541521449096,-0.00146851784361159
-0.004631274612839902,0.0014414572645061,-0.002802999558690168
-0.004630644612839902,0.001104373007563104,-0.001468517843612804
-0.004630014612839901,0.001104373007562797,-0.0001340361285324063
-0.004629384612839901,0.001441457264506253,0.0005332047290074892
-0.004628754612839901,0.001778541521449249,0.0008668251577771334
-0.004628124612839901,0.002115625778392244,0.001200445586546778
